variant_id,orderquantity,unitprice,view,add_to_cart,best_seller_of_month,best_seller_next_month
234,16,1.7,28,17,False,False
258,28,7.99,66,33,False,False
262,3,145.98,4,3,False,False
277,41,9.11,45,47,False,False
280,25,43.98,28,30,False,False
284,11,21.38,12,11,False,False
286,30,20.15,44,31,False,False
287,11,28.15,24,12,False,False
308,5,54.74,14,6,False,False
311,43,195.99,79,49,False,False
328,8,8.69,10,8,False,False
346,1,18.97,2,1,False,False
355,28,20.24,37,30,False,False
356,31,12.58,87,37,False,False
372,31,47.98,42,31,False,False
386,4,415.88,10,4,False,False
398,22,55.48,44,24,False,False
404,47,105.29,119,53,False,False
410,47,41.47,63,54,False,False
420,14,2.23,38,14,False,False
436,43,15.14,96,43,False,False
438,41,2.08,73,48,False,False
443,47,36.65,96,55,False,False
451,22,270.97,32,26,False,False
465,39,22.23,116,43,False,False
478,49,5.81,88,57,True,False
491,46,48.92,113,46,False,False
501,2,8.04,4,2,False,False
503,31,9.71,49,32,False,False
505,27,10.98,73,30,False,False
510,24,2.12,39,26,False,False
514,17,15.16,36,18,False,False
517,46,165.98,116,47,False,False
519,32,223.98,62,36,False,False
540,36,120.98,66,37,False,False
542,13,14.48,27,14,False,False
544,6,14.98,10,7,False,False
552,8,95.98,11,9,False,False
557,21,122.99,53,25,False,False
561,28,89.99,63,29,False,False
569,41,100.97,95,45,False,False
580,3,449.99,3,3,False,False
595,32,21.78,35,35,False,False
604,48,100.98,92,52,True,False
607,1,320.98,1,1,False,False
611,26,296.18,48,26,False,False
612,4,113.98,9,4,False,False
618,19,70.98,53,19,False,False
619,47,216.6,93,51,False,False
621,32,140.81,62,33,False,False
623,48,227.55,56,49,True,False
625,12,31.76,24,12,False,False
635,13,289.53,14,15,False,False
636,14,363.25,38,16,False,False
685,40,16.51,45,40,False,False
710,21,2.66,55,21,False,False
717,27,33.98,31,30,False,False
733,4,10.98,12,4,False,False
745,50,12.97,134,56,True,False
758,32,26.31,49,35,False,False
761,41,20.97,57,47,False,False
764,46,50.98,116,51,False,False
765,30,40.98,61,32,False,False
773,22,11.55,35,24,False,False
775,50,1.76,117,53,True,False
789,48,2.88,84,56,True,False
798,49,3.28,100,52,True,False
801,30,60.98,82,36,False,False
815,7,120.98,14,7,False,False
821,47,167.27,123,51,False,False
823,39,180.98,51,45,False,False
836,5,32.98,6,6,False,False
838,42,37.74,93,48,False,False
840,5,34.58,8,6,False,False
846,46,15.57,73,46,False,False
847,38,11.58,114,40,False,False
852,73,205.99,129,80,True,False
866,6,2.78,6,6,False,False
877,48,2.21,103,51,True,False
879,16,155.99,26,19,False,False
889,24,4.98,58,28,False,False
917,20,70.98,24,23,False,False
923,39,1.6,92,45,False,False
926,47,279.81,65,50,False,False
927,2,328.14,3,2,False,False
928,3,43.41,4,3,False,False
933,38,370.98,51,43,False,False
940,41,3.14,116,41,False,False
941,34,22.98,100,37,False,False
947,12,13.99,29,14,False,False
953,16,37.94,46,16,False,False
955,15,0.99,16,17,False,False
957,39,204.1,110,40,False,False
965,45,78.8,69,47,False,False
972,3,9.78,7,3,False,False
976,10,11.97,10,11,False,False
992,49,11.97,95,50,True,False
1021,24,195.99,43,24,False,False
1022,49,155.99,91,49,True,False
1025,11,195.99,17,11,False,False
1030,40,23.99,44,41,False,False
1031,34,65.99,91,35,False,False
1036,12,40.98,14,12,False,False
1038,21,6.35,62,24,False,False
1049,35,60.65,37,37,False,False
1050,35,20.34,103,41,False,False
1051,24,225.02,57,24,False,False
1056,34,279.48,73,35,False,False
1073,39,99.99,88,39,False,False
1087,44,65.99,59,48,False,False
1089,19,33.29,27,22,False,False
1119,2,5.43,2,2,False,False
1127,32,11.34,64,35,False,False
1143,48,5.78,94,54,True,False
1149,3,35.44,9,3,False,False
1154,41,48.94,100,48,False,False
1156,23,40.99,29,25,False,False
1164,13,22.84,16,13,False,False
1196,43,4.28,70,51,False,False
1234,20,6.48,26,24,False,False
2,5,15.67,6,5,False,False
26,13,125.99,16,13,False,False
28,40,6.6,69,46,False,False
30,22,155.99,57,22,False,False
36,62,25.98,72,68,True,False
45,31,65.99,56,34,False,False
50,46,45.99,73,46,False,False
55,49,65.99,119,49,False,False
67,45,65.99,128,50,False,False
70,49,195.99,100,58,True,False
79,48,35.99,114,50,False,True
95,49,55.99,88,52,False,False
102,16,35.99,17,16,False,False
122,50,3.29,140,51,True,False
123,46,6.84,121,51,False,False
160,41,7.3,122,42,False,False
161,32,5.18,57,37,False,False
175,34,2.61,53,40,False,False
181,13,3.69,38,14,False,False
183,2,4.13,3,2,False,True
193,20,4.13,28,24,False,False
196,21,6.3,41,25,False,False
201,3,3.69,4,3,False,False
204,30,3.89,56,31,False,True
213,38,3.26,95,40,False,False
226,45,6.81,78,52,False,False
237,34,1.26,97,40,False,False
260,9,124.49,22,10,False,False
282,3,11.66,3,3,False,False
291,29,218.75,33,29,False,False
298,50,299.99,89,56,True,False
301,50,212.6,128,60,True,False
305,10,100.98,15,12,False,False
320,3,199.99,4,3,False,False
326,26,4.98,77,26,False,False
340,16,3.69,23,16,False,False
346,23,18.97,68,25,False,False
348,4,56.96,12,4,False,False
361,13,3.08,22,15,False,False
362,41,9.48,95,41,False,False
378,4,15.42,5,4,False,False
380,12,105.34,19,12,False,False
388,27,5.85,79,30,False,False
395,34,155.06,50,38,False,False
398,44,55.48,124,50,False,False
405,30,38.94,56,35,False,False
407,10,55.5,12,11,False,False
412,19,6.24,51,20,False,False
419,31,15.31,89,35,False,False
429,39,6.28,73,46,False,False
431,40,8.75,81,47,False,False
438,4,2.08,10,4,False,False
458,48,50.98,101,51,False,False
471,28,41.71,42,29,False,False
473,5,64.98,10,5,False,False
499,24,161.55,38,27,False,False
501,2,8.04,5,2,False,False
510,28,2.12,50,29,False,False
519,23,223.98,54,27,False,False
527,47,16.74,103,49,False,False
529,10,15.01,22,12,False,False
534,11,59.78,26,13,False,False
535,45,8.85,132,48,False,False
536,36,6.28,58,38,False,False
544,31,14.98,42,31,False,False
553,16,50.98,40,18,False,False
554,4,270.98,6,4,False,False
561,5,89.99,7,5,False,False
565,10,500.98,10,12,False,False
571,67,6.68,79,72,True,False
574,46,4.98,106,54,False,False
579,2,10.91,5,2,False,False
582,16,599.99,18,18,False,False
589,60,200.97,110,70,True,False
590,43,80.97,118,48,False,False
603,17,209.37,50,19,False,False
607,27,320.98,50,30,False,False
619,16,216.6,41,18,False,False
621,8,140.81,14,9,False,False
625,42,31.76,78,45,False,False
632,86,4.48,136,87,True,False
642,23,51.75,35,24,False,False
645,47,11.66,92,48,False,False
655,4,1889.99,5,4,False,False
656,42,304.99,95,47,False,False
662,1,150.98,2,1,False,False
680,5,40.98,11,5,False,True
687,15,45.99,39,16,False,False
689,45,70.89,68,52,False,False
694,32,177.98,78,36,False,False
698,17,40.48,25,17,False,False
704,44,24.95,72,46,False,False
717,38,33.98,84,43,False,False
718,34,28.53,42,37,False,False
719,30,15.98,30,32,False,False
729,11,209.84,26,12,False,False
740,28,7.59,82,32,False,False
750,27,31.78,39,30,False,False
751,23,43.98,62,27,False,False
757,3,77.51,3,3,False,False
790,59,4.28,68,64,True,False
792,44,2.94,74,50,False,False
804,31,70.98,52,37,False,False
824,39,160.98,89,43,False,False
829,30,306.14,79,30,False,False
837,27,66.99,77,30,False,False
866,23,2.78,42,23,False,False
873,10,4.55,14,11,False,False
874,61,19.84,107,61,True,False
897,8,16.74,14,8,False,False
909,35,26.64,55,39,False,False
916,18,95.99,43,21,False,False
940,33,3.14,96,33,False,False
966,45,10.31,84,54,False,False
973,6,11.34,8,6,False,False
976,37,11.97,90,40,False,False
980,66,3.78,119,77,True,False
989,22,7.96,42,25,False,False
1011,39,2.18,108,39,False,False
1013,2,4.24,4,2,False,False
1017,41,14.98,57,44,False,False
1027,21,10.01,31,23,False,False
1034,29,205.99,40,32,False,False
1043,83,70.71,130,88,True,False
1046,23,15.51,36,25,False,False
1048,49,16.91,79,54,False,False
1051,27,225.02,62,30,False,False
1053,3,20.98,6,3,False,False
1065,33,70.97,84,37,False,False
1068,5,60.98,14,6,False,False
1069,50,27.18,148,50,True,False
1075,42,39.89,106,44,False,False
1081,17,65.99,27,20,False,False
1099,20,23.99,34,24,False,False
1103,31,15.04,60,32,False,False
1111,8,5.18,15,9,False,False
1125,1,4.76,3,1,False,False
1129,27,12.28,29,27,False,False
1132,46,48.04,82,52,False,False
1135,17,48.91,33,17,False,False
1137,12,40.99,16,14,False,False
1138,51,6.48,111,51,True,False
1143,36,5.78,46,40,False,False
1144,6,30.98,15,7,False,False
1146,4,5.98,5,4,False,False
1148,39,6.48,102,44,False,False
1158,13,4.98,30,14,False,False
1171,42,19.98,101,49,False,False
1184,26,4.98,76,27,False,False
1187,25,6.68,61,27,False,False
1192,49,22.84,76,57,False,False
1193,56,6.48,136,66,True,False
1199,19,5.98,19,19,False,False
1209,5,6.48,10,5,False,False
1229,36,6.48,42,37,False,False
1232,18,6.48,47,20,False,False
1246,38,5.28,75,44,False,True
1249,9,6.08,9,9,False,False
1,43,11.09,60,51,False,False
25,46,65.99,69,53,False,False
26,25,125.99,46,26,False,False
37,38,5.4,90,39,False,False
67,24,65.99,28,24,False,False
69,39,13.79,107,43,False,False
72,41,4.13,66,41,False,False
79,48,35.99,142,55,True,False
92,13,55.99,34,13,False,False
94,50,35.99,52,55,True,False
99,21,35.99,43,25,False,False
100,45,55.99,95,48,False,False
123,47,6.84,78,51,False,False
145,23,3.95,23,27,False,False
162,50,7.28,50,53,True,False
174,13,4.91,13,15,False,False
183,69,4.13,188,79,True,False
185,32,4.91,34,34,False,False
186,14,2.61,32,14,False,False
193,20,4.13,24,21,False,False
199,42,2.88,80,43,False,False
204,50,3.89,50,53,True,False
209,34,22.38,81,36,False,False
223,2,8.6,6,2,False,False
231,3,4.54,8,3,False,False
232,50,4.18,88,52,True,False
243,44,19.98,89,50,False,False
247,19,10.89,27,22,False,False
258,24,7.99,40,28,False,False
260,35,124.49,85,39,False,False
266,35,179.29,72,36,False,False
283,19,22.01,51,19,False,False
299,43,16.98,110,49,False,False
303,3,140.98,3,3,False,False
306,18,100.98,54,19,False,False
320,47,199.99,60,47,False,False
321,3,699.99,9,3,False,False
327,5,3.36,12,6,False,False
332,9,110.98,15,9,False,False
335,70,550.98,89,75,True,False
357,50,5.77,110,52,True,False
362,4,9.48,9,4,False,False
372,42,47.98,62,49,False,False
376,5,10.68,15,5,False,False
388,23,5.85,38,23,False,True
395,20,155.06,55,22,False,False
399,22,4.0,66,26,False,False
401,10,165.2,12,11,False,False
406,32,79.52,65,32,False,False
414,39,10.64,48,41,False,False
422,46,39.98,59,48,False,False
423,8,1.74,24,8,False,False
425,19,12.44,26,19,False,False
427,35,5.89,75,38,False,False
430,34,4.95,46,38,False,False
436,42,15.14,50,49,False,False
438,2,2.08,6,2,False,False
452,44,535.64,56,45,False,False
455,17,49.43,28,17,False,False
460,16,60.98,47,16,False,False
471,28,41.71,32,29,False,False
473,6,64.98,18,7,False,False
487,42,89.83,91,50,False,False
499,38,161.55,69,45,False,False
503,2,9.71,4,2,False,False
505,17,10.98,38,18,False,True
513,46,12.95,81,47,False,False
515,22,420.98,46,23,False,False
525,17,30.98,21,17,False,False
541,37,7.68,96,42,False,False
542,19,14.48,23,22,False,False
551,5,135.99,6,6,False,False
552,29,95.98,79,33,False,False
556,3,180.98,4,3,False,False
571,37,6.68,73,37,False,False
583,16,119.99,37,18,False,False
586,30,400.97,66,30,False,False
588,11,115.99,27,11,False,False
600,21,68.81,60,25,False,False
611,20,296.18,55,24,False,False
613,31,243.98,33,32,False,False
617,49,70.98,70,50,True,False
620,17,159.31,17,19,False,False
632,36,4.48,93,40,False,False
634,31,3.95,80,34,False,False
653,28,11.5,33,28,False,False
659,30,3.98,86,32,False,False
675,25,35.41,54,30,False,False
679,9,4.77,12,9,False,False
680,48,40.98,63,53,True,False
696,6,131.12,11,7,False,False
701,39,110.99,102,41,False,False
704,10,24.95,15,12,False,False
706,16,182.55,37,16,False,False
720,36,29.99,56,41,False,False
727,41,19.94,52,41,False,False
737,57,5.08,115,66,True,False
744,12,17.48,20,13,False,False
752,16,22.98,42,19,False,False
756,41,10.97,113,44,False,False
766,39,17.99,48,41,False,False
774,45,4.13,133,46,False,False
776,17,5.84,36,17,False,False
777,9,5.58,13,10,False,False
789,30,2.88,37,32,False,False
791,39,3.28,65,42,False,False
798,26,3.28,43,30,False,False
822,27,130.98,54,32,False,False
834,27,810.98,39,31,False,False
835,6,3502.14,11,7,False,False
846,4,15.57,5,4,False,False
855,47,4.71,139,56,False,False
864,36,7.28,103,43,False,False
865,26,2.94,56,27,False,False
879,14,155.99,39,15,False,False
894,9,286.85,18,10,False,False
901,25,110.98,63,25,False,False
908,42,42.76,105,47,False,False
919,46,2.88,73,54,False,False
936,3,7.31,8,3,False,False
940,22,3.14,42,24,False,False
972,12,9.78,20,12,False,False
976,18,11.97,54,20,False,False
977,45,10.48,98,53,False,False
981,44,35.44,108,45,False,False
982,67,30.98,137,70,True,False
984,46,9.38,78,54,False,False
992,38,11.97,55,42,False,False
993,23,5.68,43,25,False,False
1011,41,2.18,74,41,False,False
1017,39,14.98,87,45,False,False
1027,31,10.01,91,34,False,False
1030,45,23.99,48,46,False,False
1032,5,8.01,7,5,False,False
1034,8,205.99,24,9,False,False
1040,50,105.98,127,54,True,False
1048,44,16.91,117,49,False,False
1051,26,225.02,62,31,False,False
1055,10,101.41,13,10,False,False
1060,20,125.99,56,23,False,False
1073,41,99.99,75,41,False,False
1086,2,65.99,6,2,False,False
1093,41,115.79,112,48,False,False
1096,49,37.7,72,53,True,False
1099,24,23.99,28,25,False,False
1102,50,40.99,135,58,True,False
1104,41,5.28,42,41,False,False
1110,46,7.1,130,49,False,False
1114,24,2.78,28,27,False,False
1116,21,5.8,34,24,False,False
1119,12,5.43,36,12,False,False
1130,2,55.98,5,2,False,False
1138,15,6.48,42,16,False,False
1139,16,5.98,35,18,False,False
1147,22,6.48,42,23,False,False
1152,46,19.98,116,47,False,False
1157,19,5.98,28,21,False,False
1162,49,4.28,89,58,True,False
1174,29,18.97,80,30,False,False
1175,7,55.48,13,7,False,False
1176,27,54.96,47,29,False,False
1193,18,6.48,51,21,False,False
1218,20,6.48,25,23,False,False
1224,19,6.48,38,20,False,False
1232,2,6.48,3,2,False,False
1234,25,6.48,63,27,False,False
1236,15,6.48,24,15,False,False
1237,43,6.48,68,51,False,False
1246,86,5.28,91,101,True,False
1253,23,65.99,57,24,False,False
1256,42,65.99,59,42,False,False
1257,21,205.99,32,21,False,False
1259,10,125.99,28,11,False,False
8,27,2.18,71,31,False,False
13,12,2.6,21,12,False,False
14,24,19.98,59,24,False,False
16,17,20.99,29,17,False,False
17,33,15.99,36,33,False,False
22,47,24.98,127,56,False,False
39,51,136.98,114,54,True,False
41,46,200.99,123,48,False,False
42,41,175.99,100,47,False,False
56,34,115.99,78,37,False,False
61,30,195.99,64,34,False,False
69,16,13.79,19,16,False,False
72,13,4.13,30,14,False,False
76,45,15.99,60,49,False,False
93,67,85.99,72,78,True,False
98,4,85.99,6,4,False,False
111,31,29.74,33,31,False,False
122,49,3.29,121,54,False,False
127,49,12.98,115,53,False,False
133,34,5.68,69,40,False,False
141,15,5.68,28,15,False,False
142,44,152.48,50,51,False,False
169,5,100.98,13,6,False,True
175,69,2.61,82,82,True,False
176,35,6.3,74,38,False,False
180,7,12.53,8,7,False,False
186,4,2.61,8,4,False,False
189,58,2.89,107,64,True,False
190,36,3.69,67,43,False,False
191,35,10.35,69,39,False,False
197,49,3.75,136,58,False,False
202,53,3.15,142,54,True,False
206,32,2.88,41,37,False,False
210,23,5.98,62,23,False,False
221,34,3.58,56,38,False,False
226,18,6.81,42,19,False,False
227,40,41.94,65,42,False,False
233,6,3.38,11,6,False,False
243,18,19.98,22,20,False,False
244,23,17.98,41,26,False,False
247,30,10.89,49,34,False,False
249,34,40.98,94,36,False,False
253,42,22.98,64,49,False,False
255,60,27.48,109,72,True,False
260,20,124.49,52,21,False,False
265,24,146.34,59,24,False,False
269,53,5.74,77,57,True,False
273,18,2.28,27,20,False,False
279,70,39.98,100,71,True,False
280,22,43.98,43,26,False,False
289,47,28.15,126,56,False,False
291,7,218.75,17,7,False,False
293,39,348.21,45,44,False,False
302,11,220.98,14,11,False,False
312,12,120.97,28,12,False,False
319,44,17.98,130,49,False,False
321,9,699.99,18,10,False,False
328,4,8.69,11,4,False,False
335,26,550.98,38,28,False,False
336,7,550.98,11,8,False,False
338,16,236.97,39,19,False,False
351,40,1.82,57,48,False,False
355,15,20.24,20,16,False,False
377,46,15.42,109,49,False,False
380,8,16.98,20,9,False,False
388,52,5.85,132,53,True,False
396,6,3.8,8,7,False,False
411,36,40.89,58,40,False,False
413,33,9.38,50,39,False,False
435,50,9.98,92,54,True,False
440,27,95.46,61,31,False,False
441,48,49.34,131,53,False,False
442,23,194.3,27,24,False,False
451,23,270.97,64,24,False,False
454,19,4.06,49,21,False,False
457,44,4.37,109,44,False,False
462,21,25.38,58,22,False,False
473,39,64.98,82,45,False,False
475,28,33.29,57,28,False,False
482,1,30.42,3,1,False,False
492,32,111.03,64,33,False,False
494,25,60.22,57,30,False,False
497,36,140.85,108,37,False,False
505,76,10.98,134,80,True,False
529,50,15.01,130,54,True,False
531,4,12.53,5,4,False,False
533,7,34.54,7,8,False,False
535,31,8.85,88,36,False,False
542,26,14.48,74,28,False,False
545,37,99.23,49,42,False,False
547,30,280.98,70,31,False,False
552,12,95.98,15,12,False,False
560,35,200.98,68,40,False,False
569,29,100.97,66,34,False,False
588,28,115.99,54,29,False,False
591,10,500.98,14,12,False,True
598,48,14.81,123,55,False,False
617,27,70.98,35,30,False,False
632,40,4.48,73,41,False,False
659,20,3.98,25,22,False,False
664,30,8.32,56,32,False,False
679,24,4.77,71,25,False,False
686,6,35.89,18,6,False,False
699,50,73.98,100,58,False,False
701,25,110.99,45,25,False,False
702,47,155.99,73,51,False,False
707,16,71.37,27,16,False,False
708,30,142.86,83,36,False,False
730,42,125.99,59,46,False,False
740,3,7.59,4,3,False,False
750,28,31.78,80,30,False,False
751,37,43.98,51,44,False,False
754,70,8.56,152,73,True,False
755,16,33.94,27,19,False,False
758,46,26.31,88,55,False,False
